Total Value Created:,#N/A,,,,
4/30/2020,"$207,500",World Central Kitchen,,https://wck.org/,Supporting the nationwide emergency food relief program delivering meals to Americans that need assistance. Funds will also support the activation of local restaurants & workers.Total Grant: $250k in partnership with beyGOOD
4/30/2020,"$415,000",UCLA Foundation,,http://www.ucla.edu/stand-together/,"Funds will be used to support the UCLA Depression Grand Challenge Interventions for COVID-19 Fund (""Stand Together During COVID-19"") providing resources and tools designed to lift moods and ease anxiety and depression.Total Grant: $500k in partnership with beyGOOD"
4/30/2020,"$41,500",NAMI: National,,https://nami.org,"Supporting the efforts of the National Alliance of Mental Illness (NAMI) ensuring that people are receiving mental health information, support and resources needed during the pandemic via their Helpline's in local communities and their national Helpline. https://www.nami.org/covid-19-guide Total Grant: $50k in partnership with beyGOOD "
4/30/2020,"$124,500",NAMI: Greater Houston,,https://namigreaterhouston.org/,"Supporting the National Alliance of Mental Illness (NAMI) efforts in Houston as a result of COVID-19. NAMI offers services, support, education & advocacy for people living with mental health conditions & their loved ones.Total Grant: $150k in partnership with beyGOOD"
4/30/2020,"$83,000",NAMI: New Orleans,,http://www.namineworleans.org,"Supporting the National Alliance of Mental Illness (NAMI) efforts in New Orleans as a result of COVID-19. NAMI offers services, support, education & advocacy for people living with mental health conditions & their loved ones. Total Grant: $100k in partnership with beyGOOD"
4/30/2020,"$83,000",NAMI: New York,,https://naminycmetro.org,"Supporting the National Alliance of Mental Illness (NAMI) efforts in New York City s as a result of COVID-19. NAMI offers services, support, education & advocacy for people living with mental health conditions & their loved ones. Total Grant: $100k in partnership with beyGOOD"
4/30/2020,"$83,000",NAMI: Metro (Detroit),,https://namimetro.org,"Supporting the National Alliance of Mental Illness (NAMI) efforts in Detroit as a result of COVID-19. NAMI offers services, support, education & advocacy for people living with mental health conditions & their loved ones. Total Grant: $100k in partnership with beyGOOD"
4/30/2020,"$830,000",Matthew 25: Ministries,,https://m25m.org/,"Funds will be used to purchase and provide emergency supplies to over 600 organizations throughout the United States - including hospitals, police and fires departments, nursing homes, schools, healthcare facilities and many more.  Total Grant: $1M in partnership with beyGOOD"
4/30/2020,"$830,000","Bread of Life, Inc.",,https://breadoflifeinc.org/about-bread-of-life/,"Funds will be used to purchase and provide emergency supplies to hospitals, police and fires departments, nursing homes and nonprofits.  Total Grant: $1M in partnership with beyGOOD"
4/30/2020,"$415,000",Dia de la Mujer Latina,,https://diadelamujerlatina.org/,Funds will be used to support the launch of the Telehealth Community Navigation Program addressing the racial/ethnic disparities and health inequities worsened by the COVID-19 crisis throughout the US. Total Grant: $500k in partnership with beyGOOD
4/28/2020,"$1,000,000",CDE Foundation,,https://cdefoundation.org/,"Supporting the ""California Bridging the Digital Divide"" Fund, a joint effort of the Governor's Office, State Board of Education, CA Department of Education and CDE Foundation. Funds will be used to provide essential device, connectivity and related digital learning supports for PK-12 students, teachers and their families in CA. "
4/28/2020,"$100,000",Hospitality Helps,,https://mowsf.salsalabs.org/hospitalityhelps/index.html,"Supports the production and distribution of lunches and dinners to families in need in the San Francisco Bay Area. Hospitality Helps is a partnership of Taste Catering, Peninsula Food Runners and Meals on Wheels (Fiscal Sponsor) and has been able to help employ furloughed food service workers in the Bay Area to assist with their program."
4/28/2020,"$25,000",Indiana University Foundation,,https://iufoundation.iu.edu/ways-give/index.html,Supports the COVID-19 Vital Data Generation Research Program.
4/28/2020,"$300,000",UCSF Foundation,,https://giving.ucsf.edu/coronavirus,Supports the research of Dr. Ashley Mason and Oura Ring in identifying early/asymptomatic COVID-19 infections in potentially exposed individuals.
4/14/2020,"$333,333",Give Directly,,https://www.givedirectly.org/covid-19/,"Supporting cash transfers to low income families in the mainland US as well as in Puerto Rico. 
Total Grant: $1M in partnership with Clara Lionel Foundation & Sean Carter Foundation."
4/14/2020,"$161,815",New York City's Mayor's Office to End Domestic and Gender-Based Violence,,https://www1.nyc.gov/site/ocdv/index.page,"To support the Mayor’s Officer to End Domestic and Gender-Based Violence (ENDGBV). Supports domestic violence survivors who need a capital injection to ensure their safety and stability during COVID-19. Micro grants will allow the financing of immediate needs of food, clothing, temporary housing & more. Total Grant: $485,444 in partnership with Clara Lionel Foundation & Sean Carter Foundation"
4/14/2020,"$167,000",Covenant House (New Orleans),,https://www.covenanthousenola.org/covid-19-updates/,"To support shelter, food, clothing, counseling & medicine for homeless, at-risk & trafficked youth, many of whom are jobless at the
moment. Funds will support six-months of shelter, food, medical attention and supplies for homeless youth. Total Grant: $500k in partnership with Clara Lionel Foundation & Sean Carter Foundation"
4/14/2020,"$333,000",World Central Kitchen (New Orleans),,https://wck.org/chefsforamerica,Supporting meals for homeless & senior populations in New Orleans. Funds will support the activation of local restaurants & workers. Total Grant: $1M in partnership with Clara Lionel Foundation & Sean Carter Foundation
4/14/2020,"$333,000",Second Harvest Food Bank of Greater New Orleans & Acadiana ,,https://no-hunger.org/covid-19/,"Will support food sourcing and storage, non-touch distribution & delivery services & supplemental staff due to a decrease in volunteers. Total Grant: $1M in partnership with Clara Lionel Foundation & Sean Carter Foundation"
4/14/2020,"$167,000",Total Community Action,,https://www.tca-nola.org/important-links/,"In partnership with the New Orleans Mayor's Office of Community and Economic Development, to support rental assistance for economically vulnerable Orleans Parish residents impacted by the pandemic. Funds will match the current government funding to grant up to $750 in rental assistance per household. Total Grant: $500k in partnership with Clara Lionel Foundation & Sean Carter Foundation"
4/14/2020,"$333,000",Médecins Sans Frontières (MSF),,https://www.msf.org/covid-19,"Supports COVID-19 response efforts in the hardest to reach & most vulnerable areas of the world. Funds will go towards COVID-19 case management, training, set-up of ICU, hospital beds, isolation units, development of response guidelines & best practices in countries including Syria, Yemen, Bangladesh, South Sudan, Mali, Ivory Coast, Senegal, DRC, Cambodia, Afghanistan, Iraq, Haiti, Venezuela, El Salvador and Greece. Total Grant: $2M ($1M in partnership with Clara Lionel Foundation & Sean Carter Foundation + $1M match from UBS Optimus Fund)"
